debate_id,date,file_name,major_heading_text,colnum,time,url
uk.org.publicwhip/debate/2019-05-23a.805.1,2019-05-23,debates2019-05-23a.xml,ATTORNEY GENERAL,805,"",""
uk.org.publicwhip/debate/2019-06-12e.690.0,2019-06-12,debates2019-06-12e.xml,LEAVING THE EU: BUSINESS OF THE HOUSE,690,14:25:00,""
uk.org.publicwhip/debate/2019-06-19a.219.1,2019-06-19,debates2019-06-19a.xml,SCOTLAND,219,"",""
uk.org.publicwhip/debate/2019-06-27b.798.0,2019-06-27,debates2019-06-27b.xml,BUSINESS OF THE HOUSE,798,"",""
uk.org.publicwhip/debate/2019-07-02a.1087.0,2019-07-02,debates2019-07-02a.xml,DEPARTMENT FOR WORK AND PENSIONS,1087,13:57:00,""
uk.org.publicwhip/debate/2019-07-17a.824.2,2019-07-17,debates2019-07-17a.xml,PRIME MINISTER,824,"",""
uk.org.publicwhip/debate/2019-09-25c.677.1,2019-09-25,debates2019-09-25c.xml,HACKER HOUSE,677,11:37:00,""
uk.org.publicwhip/debate/2019-09-30b.987.2,2019-09-30,debates2019-09-30b.xml,WRIGHTBUS (BALLYMENA),987,"",""
uk.org.publicwhip/debate/2019-10-01a.1095.1,2019-10-01,debates2019-10-01a.xml,TREASURY,1095,"",""
uk.org.publicwhip/debate/2019-10-16b.392.2,2019-10-16,debates2019-10-16b.xml,DEFERRED DIVISIONS,392,18:45:00,""
uk.org.publicwhip/debate/2019-10-28b.54.0,2019-10-28,debates2019-10-28b.xml,Early Parliamentary General Election,54,17:08:00,""
uk.org.publicwhip/debate/2019-10-28b.82.0,2019-10-28,debates2019-10-28b.xml,Environment Bill,82,18:43:00,""
uk.org.publicwhip/debate/2019-10-29b.337.0,2019-10-29,debates2019-10-29b.xml,Minerals Mining (Barford),337,20:38:00,""
uk.org.publicwhip/debate/2019-10-30a.345.6,2019-10-30,debates2019-10-30a.xml,Northern Ireland,345,"",""
uk.org.publicwhip/debate/2019-10-30a.448.0,2019-10-30,debates2019-10-30a.xml,Northern Ireland Budget Bill,448,17:50:00,""
uk.org.publicwhip/debate/2019-12-19c.29.0,2019-12-19,debates2019-12-19c.xml,Business of the House (19 and 20 December),29,14:30:00,""
uk.org.publicwhip/debate/2020-01-08d.367.3,2020-01-08,debates2020-01-08d.xml,Scotland,367,"",""
uk.org.publicwhip/debate/2020-01-16f.1165.0,2020-01-16,debates2020-01-16f.xml,Northern Ireland Executive Formation,1165,11:15:00,""
uk.org.publicwhip/debate/2020-01-20e.38.3,2020-01-20,debates2020-01-20e.xml,Economy and Jobs,38,16:19:00,""
uk.org.publicwhip/debate/2020-02-25d.185.1,2020-02-25,debates2020-02-25d.xml,Tax Avoidance and Evasion,185,12:34:00,""
uk.org.publicwhip/debate/2020-02-27a.522.0,2020-02-27,debates2020-02-27a.xml,Welsh Affairs,522,13:21:00,""
uk.org.publicwhip/debate/2020-03-02d.624.0,2020-03-02,debates2020-03-02d.xml,Airport Expansion,624,15:31:00,""
uk.org.publicwhip/debate/2020-03-04d.826.4,2020-03-04,debates2020-03-04d.xml,Prime Minister,826,"",""
uk.org.publicwhip/debate/2020-03-04d.845.1,2020-03-04,debates2020-03-04d.xml,Flooding,845,12:49:00,""
uk.org.publicwhip/debate/2020-05-13b.229.3,2020-05-13,debates2020-05-13b.xml,Northern Ireland,229,"",""
uk.org.publicwhip/debate/2020-06-11b.410.0,2020-06-11,debates2020-06-11b.xml,Business of the House,410,11:07:00,""
uk.org.publicwhip/debate/2020-06-22b.1115.0,2020-06-22,debates2020-06-22b.xml,BBC Regional Politics Coverage,1115,17:35:00,""
uk.org.publicwhip/debate/2020-06-29c.37.0,2020-06-29,debates2020-06-29c.xml,Xinjiang: Uyghurs,37,16:21:00,""
uk.org.publicwhip/debate/2020-06-30d.154.0,2020-06-30,debates2020-06-30d.xml,Civil Service Appointments,154,12:35:00,""
uk.org.publicwhip/debate/2020-07-01d.307.3,2020-07-01,debates2020-07-01d.xml,Scotland,307,"",""
uk.org.publicwhip/debate/2020-07-02c.517.0,2020-07-02,debates2020-07-02c.xml,Business of the House,517,10:32:00,""
uk.org.publicwhip/debate/2020-07-13a.1268.0,2020-07-13,debates2020-07-13a.xml,EU Exit: End of Transition Period,1268,16:21:00,""
uk.org.publicwhip/debate/2020-09-02b.167.0,2020-09-02,debates2020-09-02b.xml,Channel Crossings in Small Boats,167,12:39:00,""
uk.org.publicwhip/debate/2020-09-14b.25.0,2020-09-14,debates2020-09-14b.xml,Japan Free Trade Agreement,25,15:34:00,""
uk.org.publicwhip/debate/2020-09-16b.293.3,2020-09-16,debates2020-09-16b.xml,Wales,293,"",""
uk.org.publicwhip/debate/2020-09-30d.388.0,2020-09-30,debates2020-09-30d.xml,Coronavirus Act 2020 (Review of Temporary Provisions),388,15:20:00,""
uk.org.publicwhip/debate/2020-10-01c.518.0,2020-10-01,debates2020-10-01c.xml,Business of the House,518,11:39:00,""
uk.org.publicwhip/debate/2020-10-05b.625.0,2020-10-05,debates2020-10-05b.xml,Covid-19 Update,625,16:20:00,""
uk.org.publicwhip/debate/2020-10-15b.501.3,2020-10-15,debates2020-10-15b.xml,"Environment, Food and Rural Affairs",501,"",""
uk.org.publicwhip/debate/2020-10-22c.1209.10,2020-10-22,debates2020-10-22c.xml,Transport,1209,"",""
uk.org.publicwhip/debate/2020-11-02c.1.3,2020-11-02,debates2020-11-02c.xml,Defence,1,"",""
uk.org.publicwhip/debate/2020-11-05c.467.6,2020-11-05,debates2020-11-05c.xml,Attorney General,467,"",""
uk.org.publicwhip/debate/2020-11-09b.696.3,2020-11-09,debates2020-11-09b.xml,Delegated Legislation,696,20:54:00,""
uk.org.publicwhip/debate/2020-11-10d.865.1,2020-11-10,debates2020-11-10d.xml,Delegated Legislation,865,19:51:00,""
uk.org.publicwhip/debate/2020-11-24c.734.0,2020-11-24,debates2020-11-24c.xml,Exiting the European Union,734,15:18:00,""
uk.org.publicwhip/debate/2020-11-25c.891.0,2020-11-25,debates2020-11-25c.xml,UK-Japan Comprehensive Economic Partnership Agreement,891,16:26:00,""
uk.org.publicwhip/debate/2020-12-03d.415.3,2020-12-03,debates2020-12-03d.xml,Transport,415,"",""
uk.org.publicwhip/debate/2020-12-03d.489.1,2020-12-03,debates2020-12-03d.xml,Future of Coal in the UK,489,13:50:00,""
uk.org.publicwhip/debate/2020-12-16b.291.0,2020-12-16,debates2020-12-16b.xml,Uyghur Slave Labour: Xinjiang,291,13:38:00,""
uk.org.publicwhip/debate/2020-12-30b.641.0,2020-12-30,debates2020-12-30b.xml,Business of the House,641,17:37:00,""
uk.org.publicwhip/debate/2021-01-11c.70.0,2021-01-11,debates2021-01-11c.xml,Global Britain,70,18:22:00,""
uk.org.publicwhip/debate/2021-01-13b.297.0,2021-01-13,debates2021-01-13b.xml,Northern Ireland Protocol:  Disruption to Trade,297,"",""
uk.org.publicwhip/debate/2021-01-28f.531.3,2021-01-28,debates2021-01-28f.xml,Transport,531,"",""
uk.org.publicwhip/debate/2021-03-03a.263.1,2021-03-03,debates2021-03-03a.xml,Income Tax (Charge),263,12:34:00,""
uk.org.publicwhip/debate/2014-06-05c.117.3,2014-06-05,debates2014-06-05c.xml,Business of the House,117,09:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm140605/debtext/140605-0001.htm#140605-0001.htm_para0"
uk.org.publicwhip/debate/2014-07-02b.895.2,2014-07-02,debates2014-07-02b.xml,"BILLS PRESENTED
	 — 
	Affordable Homes Bill",895,012:33:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm140702/debtext/140702-0001.htm#140702-0001.htm_spnew84"
uk.org.publicwhip/debate/2014-10-22a.890.3,2014-10-22,debates2014-10-22a.xml,PRIME MINISTER,890,11:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm141022/debtext/141022-0001.htm#141022-0001.htm_spnew51"
uk.org.publicwhip/debate/2015-01-20b.63.1,2015-01-20,debates2015-01-20b.xml,FOREIGN AND COMMONWEALTH OFFICE,63,11:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm150120/debtext/150120-0001.htm#skipToContent"
uk.org.publicwhip/debate/2015-02-02a.39.0,2015-02-02,debates2015-02-02a.xml,Armed Forces (Service Complaints and Financial Assistance) Bill,39,016:14:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm150202/debtext/150202-0001.htm#150202-0001.htm_spnew180"
uk.org.publicwhip/debate/2015-03-10a.176.0,2015-03-10,debates2015-03-10a.xml,DEREGULATION BILL (PROGRAMME) (NO.3),176,013:36:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm150310/debtext/150310-0002.htm#skipToContent"
uk.org.publicwhip/debate/2015-06-01b.425.0,2015-06-01,debates2015-06-01b.xml,UPLAND FARMING,425,022:00:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150601/debtext/150601-0004.htm#150601-0004.htm_para6"
uk.org.publicwhip/debate/2015-06-10b.1178.0,2015-06-10,debates2015-06-10b.xml,PRIME MINISTER,1178,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150610/debtext/150610-0001.htm#150610-0001.htm_spnew52"
uk.org.publicwhip/debate/2015-10-26c.40.0,2015-10-26,debates2015-10-26c.xml,Finance Bill (Ways and Means) (Payment of Corporation Tax),40,016:24:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm151026/debtext/151026-0001.htm#151026-0001.htm_para37"
uk.org.publicwhip/debate/2015-12-14a.1325.0,2015-12-14,debates2015-12-14a.xml,European Union (Approvals) Bill [Lords],1325,017:54:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm151214/debtext/151214-0002.htm#151214-0002.htm_spnew134"
uk.org.publicwhip/debate/2015-12-16c.1594.0,2015-12-16,debates2015-12-16c.xml,Representation of the People (Proportional Representation) (House of Commons),1594,014:40:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm151216/debtext/151216-0002.htm#151216-0002.htm_para14"
uk.org.publicwhip/debate/2016-02-04a.1091.0,2016-02-04,debates2016-02-04a.xml,Business of the House,1091,010:35:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160204/debtext/160204-0001.htm#ordayhd_1"
uk.org.publicwhip/debate/2016-02-25a.466.0,2016-02-25,debates2016-02-25a.xml,Business of the House,466,010:35:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160225/debtext/160225-0001.htm#ordayhd_1"
uk.org.publicwhip/debate/2016-03-01d.820.7,2016-03-01,debates2016-03-01d.xml,SYRIA,820,"",""
uk.org.publicwhip/debate/2016-03-02b.931.1,2016-03-02,debates2016-03-02b.xml,NORTHERN IRELAND,931,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160302/debtext/160302-0001.htm#160302-0001.htm_dpthd0"
uk.org.publicwhip/debate/2016-03-02b.940.7,2016-03-02,debates2016-03-02b.xml,PRIME MINISTER,940,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160302/debtext/160302-0001.htm#160302-0001.htm_dpthd1"
uk.org.publicwhip/debate/2016-03-08b.141.2,2016-03-08,debates2016-03-08b.xml,ENTERPRISE BILL [LORDS],141,12:48:00,""
uk.org.publicwhip/debate/2016-03-14b.631.4,2016-03-14,debates2016-03-14b.xml,WORK AND PENSIONS,631,14:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160314/debtext/160314-0001.htm#160314-0001.htm_dpthd0"
uk.org.publicwhip/debate/2016-03-14b.663.0,2016-03-14,debates2016-03-14b.xml,Energy Bill [Lords],663,015:55:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160314/debtext/160314-0001.htm#ordayhd_2"
uk.org.publicwhip/debate/2016-03-22a.1542.0,2016-03-22,debates2016-03-22a.xml,PROCEDURE (INFORMATION POWERS IN CONNECTION WITH TAX ADVANTAGES CONSTITUTING STATE AID),1542,018:23:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160322/debtext/160322-0005.htm#hd_o9"
uk.org.publicwhip/debate/2016-04-14b.511.0,2016-04-14,debates2016-04-14b.xml,BUSINESS OF THE HOUSE,511,"",""
uk.org.publicwhip/debate/2016-04-28a.1543.0,2016-04-28,debates2016-04-28a.xml,TRADE UNION BILL (DISCUSSIONS),1543,"",""
uk.org.publicwhip/debate/2016-06-27b.63.2,2016-06-27,debates2016-06-27b.xml,POINTS OF ORDER,63,15:40:00,""
uk.org.publicwhip/debate/2016-06-30a.487.2,2016-06-30,debates2016-06-30a.xml,"",487,11:34:00,""
uk.org.publicwhip/debate/2016-07-04a.638.3,2016-07-04,debates2016-07-04a.xml,COURTS AND TRIBUNALS FEES,638,16:27:00,""
uk.org.publicwhip/debate/2016-07-05a.750.0,2016-07-05,debates2016-07-05a.xml,TEACHERS STRIKE,750,12:38:00,""
uk.org.publicwhip/debate/2016-07-06b.883.0,2016-07-06,debates2016-07-06b.xml,REPORT OF THE IRAQ INQUIRY,883,"",""
uk.org.publicwhip/debate/2016-07-06b.937.0,2016-07-06,debates2016-07-06b.xml,EU NATIONALS IN THE UK,937,15:24:00,""
uk.org.publicwhip/debate/2016-07-07b.1063.0,2016-07-07,debates2016-07-07b.xml,ONLINE ABUSE,1063,11:18:00,""
uk.org.publicwhip/debate/2016-07-11d.22.6,2016-07-11,debates2016-07-11d.xml,ARTICLE 50: PARLIAMENTARY APPROVAL,22,"",""
uk.org.publicwhip/debate/2016-09-07b.363.7,2016-09-07,debates2016-09-07b.xml,WORKERS’ RIGHTS (MAINTENANCE OF EU STANDARDS),363,14:13:00,""
uk.org.publicwhip/debate/2016-10-11d.253.2,2016-10-11,debates2016-10-11d.xml,OTHER PROCEEDINGS,253,18:08:00,""
uk.org.publicwhip/debate/2016-10-12b.313.0,2016-10-12,debates2016-10-12b.xml,PARLIAMENTARY SCRUTINY OF LEAVING THE EU,313,12:48:00,""
uk.org.publicwhip/debate/2016-10-25b.245.0,2016-10-25,debates2016-10-25b.xml,VETERANS CARE SECTOR: GOVERNMENT ROLE,245,17:58:00,""
uk.org.publicwhip/debate/2016-10-26a.271.0,2016-10-26,debates2016-10-26a.xml,PRIME MINISTER,271,"",""
uk.org.publicwhip/debate/2016-11-16a.240.9,2016-11-16,debates2016-11-16a.xml,CALAIS CHILDREN AND IMMIGRATION ACT,240,"",""
uk.org.publicwhip/debate/2016-11-22b.756.0,2016-11-22,debates2016-11-22b.xml,EDUCATION AND SOCIAL MOBILITY,756,12:38:00,""
uk.org.publicwhip/debate/2016-12-08b.371.0,2016-12-08,debates2016-12-08b.xml,BUSINESS OF THE HOUSE,371,"",""
uk.org.publicwhip/debate/2016-12-14a.857.0,2016-12-14,debates2016-12-14a.xml,HOMELESSNESS,857,15:50:00,""
uk.org.publicwhip/debate/2017-01-11c.316.3,2017-01-11,debates2017-01-11c.xml,GREEN INVESTMENT BANK,316,"",""
uk.org.publicwhip/debate/2017-02-01b.1005.5,2017-02-01,debates2017-02-01b.xml,NORTHERN IRELAND,1005,"",""
uk.org.publicwhip/debate/2017-02-07b.259.0,2017-02-07,debates2017-02-07b.xml,EUROPEAN UNION (NOTIFICATION OF WITHDRAWAL) BILL,259,14:05:00,""
uk.org.publicwhip/debate/2017-02-27b.40.6,2017-02-27,debates2017-02-27b.xml,FUTURE FLOOD PREVENTION,40,16:17:00,""
uk.org.publicwhip/debate/2017-03-13e.37.0,2017-03-13,debates2017-03-13e.xml,EUROPEAN UNION (NOTIFICATION OF WITHDRAWAL) BILL,37,15:49:00,""
uk.org.publicwhip/debate/2017-03-14b.205.2,2017-03-14,debates2017-03-14b.xml,DIPLOMATIC SERVICE (UNITED KINGDOM WINES AND SPARKLING WINES),205,14:03:00,""
uk.org.publicwhip/debate/2017-03-21b.753.1,2017-03-21,debates2017-03-21b.xml,HEALTH,753,"",""
uk.org.publicwhip/debate/2017-03-22b.853.3,2017-03-22,debates2017-03-22b.xml,PRIME MINISTER,853,"",""
uk.org.publicwhip/debate/2017-03-28c.126.5,2017-03-28,debates2017-03-28c.xml,NORTHERN IRELAND: POLITICAL DEVELOPMENTS,126,"",""
uk.org.publicwhip/debate/2017-03-30a.511.0,2017-03-30,debates2017-03-30a.xml,PETITION - PERSECUTION OF CHRISTIANS,511,16:47:00,""
uk.org.publicwhip/debate/2017-06-29c.713.1,2017-06-29,debates2017-06-29c.xml,"CULTURE, MEDIA AND SPORT",713,"",""
uk.org.publicwhip/debate/2017-06-29c.776.2,2017-06-29,debates2017-06-29c.xml,ECONOMY AND JOBS,776,12:40:00,""
uk.org.publicwhip/debate/2017-07-06b.1306.8,2017-07-06,debates2017-07-06b.xml,ADULT SOCIAL CARE FUNDING,1306,"",""
uk.org.publicwhip/debate/2017-07-12b.273.4,2017-07-12,debates2017-07-12b.xml,THE SECRETARY OF STATE WAS ASKED—,273,"",""
uk.org.publicwhip/debate/2017-07-17e.660.7,2017-07-17,debates2017-07-17e.xml,HS2 UPDATE,660,21:28:00,""
uk.org.publicwhip/debate/2017-10-18a.859.0,2017-10-18,debates2017-10-18a.xml,UNIVERSAL CREDIT ROLL-OUT,859,13:19:00,""
uk.org.publicwhip/debate/2017-10-30a.607.1,2017-10-30,debates2017-10-30a.xml,BALFOUR DECLARATION,607,16:59:00,""
uk.org.publicwhip/debate/2017-11-07c.1365.1,2017-11-07,debates2017-11-07c.xml,COUNTER-DAESH UPDATE,1365,13:57:00,""
uk.org.publicwhip/debate/2017-11-13b.35.7,2017-11-13,debates2017-11-13b.xml,EU EXIT NEGOTIATIONS,35,15:33:00,""
uk.org.publicwhip/debate/2017-11-15c.345.1,2017-11-15,debates2017-11-15c.xml,NORTHERN IRELAND,345,"",""
uk.org.publicwhip/debate/2017-11-15c.354.2,2017-11-15,debates2017-11-15c.xml,PRIME MINISTER,354,"",""
uk.org.publicwhip/debate/2017-11-22a.1061.0,2017-11-22,debates2017-11-22a.xml,INCOME TAX (CHARGE),1061,12:37:00,""
uk.org.publicwhip/debate/2017-12-01a.657.0,2017-12-01,debates2017-12-01a.xml,PRINCIPAL LOCAL AUTHORITIES  (GROUNDS FOR ABOLITION) BILL,657,14:19:00,""
uk.org.publicwhip/debate/2017-12-05c.892.8,2017-12-05,debates2017-12-05c.xml,EU EXIT NEGOTIATIONS,892,"",""
uk.org.publicwhip/debate/2017-12-11c.67.2,2017-12-11,debates2017-12-11c.xml,FINANCE (NO. 2) BILL,67,18:06:00,""
uk.org.publicwhip/debate/2017-12-18b.786.5,2017-12-18,debates2017-12-18b.xml,HARASSMENT IN PUBLIC LIFE,786,17:13:00,""
uk.org.publicwhip/debate/2018-01-24a.284.0,2018-01-24,debates2018-01-24a.xml,REFUGEES AND HUMAN RIGHTS,284,13:28:00,""
uk.org.publicwhip/debate/2018-02-20b.1.4,2018-02-20,debates2018-02-20b.xml,FOREIGN AND COMMONWEALTH OFFICE,1,"",""
uk.org.publicwhip/debate/2018-02-21a.296.2,2018-02-21,debates2018-02-21a.xml,DELEGATED LEGISLATION,296,20:06:00,""
uk.org.publicwhip/debate/2018-03-05b.1.1,2018-03-05,debates2018-03-05b.xml,DEFENCE,1,"",""
uk.org.publicwhip/debate/2018-03-12c.654.2,2018-03-12,debates2018-03-12c.xml,UNITED STATES TARIFFS: STEEL AND ALUMINIUM,654,18:27:00,""
uk.org.publicwhip/debate/2018-04-19a.439.1,2018-04-19,debates2018-04-19a.xml,TRANSPORT,439,"",""
uk.org.publicwhip/debate/2018-04-25b.869.2,2018-04-25,debates2018-04-25b.xml,PRIME MINISTER,869,"",""
uk.org.publicwhip/debate/2018-05-03a.461.0,2018-05-03,debates2018-05-03a.xml,BUSINESS OF THE HOUSE,461,"",""
uk.org.publicwhip/debate/2018-05-09a.667.5,2018-05-09,debates2018-05-09a.xml,PRIME MINISTER,667,"",""
uk.org.publicwhip/debate/2018-06-05b.145.1,2018-06-05,debates2018-06-05b.xml,JUSTICE,145,"",""
uk.org.publicwhip/debate/2018-06-13c.907.0,2018-06-13,debates2018-06-13c.xml,EUROPEAN UNION (WITHDRAWAL) BILL,907,13:19:00,""
uk.org.publicwhip/debate/2018-06-14c.1149.0,2018-06-14,debates2018-06-14c.xml,BACKBENCH BUSINESS - WINDRUSH: 70TH ANNIVERSARYBACKBENCH BUSINESS,1149,14:30:00,""
uk.org.publicwhip/debate/2018-07-04a.405.1,2018-07-04,debates2018-07-04a.xml,"OPPOSITION DAY - [15TH ALLOTTED DAY, 1ST PART]OPPOSITION DAY",405,17:44:00,""
uk.org.publicwhip/debate/2018-07-16a.1.1,2018-07-16,debates2018-07-16a.xml,HOME DEPARTMENT,1,"",""
uk.org.publicwhip/debate/2018-07-17b.257.1,2018-07-17,debates2018-07-17b.xml,TRADE BILL,257,14:17:00,""
uk.org.publicwhip/debate/2018-10-18b.783.8,2018-10-18,debates2018-10-18b.xml,PUBLIC ACCOUNTS COMMISSION,783,"",""
uk.org.publicwhip/debate/2018-11-13b.189.0,2018-11-13,debates2018-11-13b.xml,EU WITHDRAWAL AGREEMENT:  LEGAL ADVICE,189,12:52:00,""
uk.org.publicwhip/debate/2018-11-20a.756.0,2018-11-20,debates2018-11-20a.xml,FINANCE (NO. 3) BILL,756,14:33:00,""
uk.org.publicwhip/debate/2018-11-29d.423.0,2018-11-29,debates2018-11-29d.xml,Business of the House,423,10:34:00,""
uk.org.publicwhip/debate/2018-12-03b.545.8,2018-12-03,debates2018-12-03b.xml,WITHDRAWAL AGREEMENT: LEGAL POSITION,545,15:42:00,""
uk.org.publicwhip/debate/2018-12-11a.253.0,2018-12-11,debates2018-12-11a.xml,PRIVATE PARKING: PORTS AND TRADING ESTATES,253,19:00:00,""
uk.org.publicwhip/debate/2018-12-18c.623.1,2018-12-18,debates2018-12-18c.xml,JUSTICE,623,"",""
uk.org.publicwhip/debate/2018-12-18c.657.0,2018-12-18,debates2018-12-18c.xml,MODERNISING DEFENCE PROGRAMME,657,12:41:00,""
uk.org.publicwhip/debate/2018-12-19e.775.1,2018-12-19,debates2018-12-19e.xml,Cabinet Office,775,"",""
uk.org.publicwhip/debate/2018-12-20b.973.6,2018-12-20,debates2018-12-20b.xml,WOMEN AND EQUALITIES,973,"",""
uk.org.publicwhip/debate/2019-01-10d.687.0,2019-01-10,debates2019-01-10d.xml,EUROPA SCHOOL,687,19:03:00,""
uk.org.publicwhip/debate/2019-01-11a.695.0,2019-01-11,debates2019-01-11a.xml,POINTS OF ORDER,695,"",""
uk.org.publicwhip/debate/2019-01-14b.823.3,2019-01-14,debates2019-01-14b.xml,LEAVING THE EU,823,15:45:00,""
uk.org.publicwhip/debate/2019-01-17a.1318.5,2019-01-17,debates2019-01-17a.xml,BUSINESS OF THE HOUSE,1318,"",""
uk.org.publicwhip/debate/2019-01-21a.67.0,2019-01-21,debates2019-01-21a.xml,NORTHERN IRELAND: SECURITY SITUATION,67,15:48:00,""
uk.org.publicwhip/debate/2019-01-28b.481.0,2019-01-28,debates2019-01-28b.xml,VENEZUELA,481,"",""
uk.org.publicwhip/debate/2019-01-29b.649.0,2019-01-29,debates2019-01-29b.xml,HMRC ESTATE TRANSFORMATION,649,"",""
uk.org.publicwhip/debate/2019-02-06a.321.0,2019-02-06,debates2019-02-06a.xml,PRIME MINISTER,321,"",""
uk.org.publicwhip/debate/2019-02-19a.1391.0,2019-02-19,debates2019-02-19a.xml,TERMS AND CONDITIONS OF EMPLOYMENT,1391,16:01:00,""
uk.org.publicwhip/debate/2019-02-20c.1470.0,2019-02-20,debates2019-02-20c.xml,LEAVING THE EU: ECONOMIC IMPACT OF PROPOSED DEAL,1470,"",""
uk.org.publicwhip/debate/2019-02-25d.1.1,2019-02-25,debates2019-02-25d.xml,HOME DEPARTMENT,1,"",""
uk.org.publicwhip/debate/2019-03-05a.867.2,2019-03-05,debates2019-03-05a.xml,NORTHERN IRELAND BUDGET (ANTICIPATION AND ADJUSTMENTS) (NO. 2) BILL,867,15:48:00,""
uk.org.publicwhip/debate/2019-03-06c.949.5,2019-03-06,debates2019-03-06c.xml,PRIME MINISTER,949,"",""
uk.org.publicwhip/debate/2012-02-21b.746.4,2012-02-21,debates2012-02-21b.xml,"BILL PRESENTED
	 — 
	European Convention on Human Rights (Temporary Withdrawal) Bill",746,015:34:00,"http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120221/debtext/120221-0001.htm#12022235000004"
uk.org.publicwhip/debate/2012-03-05b.552.0,2012-03-05,debates2012-03-05b.xml,PAYE,552,14:30:00,"http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120305/debtext/120305-0001.htm#1203056000019"
uk.org.publicwhip/debate/2012-06-18b.587.1,2012-06-18,debates2012-06-18b.xml,EDUCATION,587,14:30:00,"http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm120618/debtext/120618-0001.htm#120618-0001.htm_dpthd0"
uk.org.publicwhip/debate/2012-11-21a.561.1,2012-11-21,debates2012-11-21a.xml,SCOTLAND,561,11:30:00,"http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm121121/debtext/121121-0001.htm#121121-0001.htm_dpthd0"
uk.org.publicwhip/debate/2012-11-29b.404.1,2012-11-29,debates2012-11-29b.xml,"BILL PRESENTED
	 — 
	Energy Bill",404,012:10:00,"http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm121129/debtext/121129-0002.htm#12112958000018"
